w357	t39120	0
w3621	t63581	1
w3573	t57095	1
w3821	t44547	0
w1392	t42676	0
w3762	t53114	1
w889	t38967	1
w1896	t39920	1
w573	t72542	1
w790	t67913	1
w4160	t71981	1
w6537	t61960	1
w2778	t96019	1
w5006	t24564	0
w462	t65303	1
w328	t94554	0
w6711	t18484	1
w1026	t58869	1
w1413	t58793	0
w5046	t56048	1
w4462	t75103	1
w6652	t29487	0
w1967	t30921	0
w949	t45859	1
w2136	t22525	0
w4562	t90687	0
w283	t39057	0
w6383	t76992	0
w4704	t24616	1
w2263	t10407	1
w1078	t45168	1
w4648	t71901	1
w3415	t67843	0
w2794	t44073	1
w5338	t71362	0
w547	t79343	1
w1600	t659	1
w5531	t10096	0
w2483	t75208	1
w5524	t72284	0
w5196	t74740	0
w1227	t39341	1
w4924	t94122	1
w2575	t8707	1
w1362	t84725	1
w5973	t1314	0
w2005	t68011	0
w1341	t58387	0
w547	t76544	0
w2148	t16221	0
w980	t94292	1
w4843	t43568	1
w245	t17713	1
w1072	t36997	1
w6506	t4190	1
w1127	t3326	1
w2726	t60535	0
w3563	t89586	0
w6542	t6692	0
w5469	t60598	1
w2037	t8962	1
w2057	t43388	1
w4541	t83083	0
w3512	t46748	1
w4020	t72205	1
w4633	t43115	1
w6246	t20605	1
w711	t44924	1
w638	t60949	1
w2143	t16888	1
w5133	t37820	0
w4222	t75606	1
w3411	t32281	1
w1291	t48542	1
w1579	t76535	1
w6760	t51303	0
w1245	t81328	0
w2529	t4030	0
w4075	t6740	0
w4082	t28370	0
w3831	t47428	0
w3097	t2441	0
w3414	t25550	1
w4378	t7674	0
w6211	t62544	0
w6075	t41035	0
w2502	t66364	0
w337	t12082	1
w6383	t28812	0
w880	t83118	1
w1694	t60839	1
w3171	t70029	0
w603	t93644	1
w7119	t50869	0
w1728	t78307	0
w1787	t57996	1
w2986	t48379	1
w1378	t184	0
w3622	t39906	0
w711	t8776	1
w4097	t48921	1
w1690	t44483	0
w661	t67520	1
w5709	t98139	1
w5328	t66342	1
w3984	t15540	1
w1629	t41080	0
w5008	t39625	1
w1228	t17040	0
w1231	t78281	1
w615	t55760	0
w5730	t49040	1
w5385	t90539	1
w3272	t33871	1
w5030	t1295	0
w5787	t13861	1
w5037	t59717	1
w4643	t19457	1
w4378	t36443	0
w439	t93865	0
w788	t32457	0
w4887	t93226	1
w3545	t86071	1
w156	t48763	0
w1054	t15097	1
w5690	t79775	1
w3414	t88978	1
w165	t65371	0
w5183	t84399	1
w4974	t48854	0
w2757	t96549	1
w2971	t24112	1
w6555	t36590	0
w2341	t65174	0
w3180	t38511	1
w451	t77507	1
w5673	t9059	1
w1070	t77088	1
w1997	t20136	1
w1066	t2629	0
w218	t42243	0
w6921	t87440	0
w3519	t44616	1
w4614	t80824	1
w2072	t38152	1
w967	t85180	1
w1133	t16725	1
w5030	t3073	0
w3445	t31664	1
w2618	t51414	0
w1908	t73411	1
w2018	t53344	1
w6054	t62336	1
w5874	t54985	1
w6226	t98405	0
w4803	t61563	1
w4919	t76489	0
w1797	t64486	0
w464	t18162	0
w3810	t93757	0
w3276	t73605	1
w2564	t89635	0
w4248	t35251	0
w1533	t53328	1
w686	t79862	1
w1026	t56876	1
w3150	t30265	1
w5346	t12169	0
w501	t67496	0
w3842	t46429	0
w7007	t87986	1
w5773	t61794	1
w575	t19871	0
w5630	t57698	0
w6942	t90068	1
w3544	t85898	1
w2859	t79605	0
w3125	t41598	1
w3823	t47424	1
w6366	t23623	0
w2626	t96235	1
w1408	t38151	0
w5444	t7165	1
w542	t92929	1
w1163	t60865	0
w3624	t20556	0
w6724	t3138	0
w3185	t40020	0
w4005	t15999	1
w1118	t72833	0
w5079	t97108	1
w4906	t35691	0
w4407	t80046	0
w3543	t7296	1
w4576	t77556	0
w1282	t2663	1
w339	t83650	0
w5416	t50486	1
w1590	t14038	0
w6464	t1189	1
w6940	t20484	1
w4851	t38353	0
w325	t23089	0
w404	t24907	1
w2767	t47538	1
w4544	t61501	0
w5177	t50187	0
w6555	t30817	0
w4550	t19830	0
w4613	t98725	0
w5798	t78929	0
w6636	t44336	0
w3124	t30411	1
w4306	t60206	0
w6241	t65585	0
w5577	t65507	1
w1732	t92621	0
w1066	t43810	0
w5668	t67757	0
w3791	t90179	0
w2982	t48433	0
w4067	t95484	0
w5074	t10064	0
w1221	t15744	0
w119	t11036	1
w1213	t35366	0
w5765	t59704	1
w6617	t9214	1
w1868	t83404	1
w2962	t73518	1
w2684	t20840	0
w5465	t90513	1
w976	t87938	0
w4280	t48897	0
w1026	t96096	1
w548	t51414	0
w1557	t49226	1
w605	t27279	1
w6705	t25565	0
w4076	t33616	0
w1351	t56383	0
w3660	t68018	1
w1559	t66364	0
w5727	t27932	1
w5876	t75255	1
w3711	t67888	0
w921	t39355	1
w406	t20717	0
w6680	t47698	1
w2568	t75703	1
w329	t17732	1
w6774	t26959	1
w386	t29719	1
w4250	t80792	1
w3495	t4901	0
w4329	t69498	1
w4029	t77991	1
w5539	t95512	1
w1562	t69193	1
w2807	t31942	1
w2263	t53890	1
w6160	t20361	1
w3283	t64711	1
w3067	t25312	0
w1090	t97149	1
w6458	t87969	0
w403	t19275	1
w6459	t99036	1
w2851	t31457	1
w7057	t27327	1
w3486	t53510	1
w5193	t16594	1
w2012	t89877	1
w1003	t22644	1
w118	t98714	0
w1721	t4471	0
w3686	t88904	0
w2917	t20702	0
w2682	t35044	0
w4372	t86020	1
w3506	t67823	0
w1422	t95119	1
w6207	t76219	1
w4141	t89412	0
w4278	t46752	1
w6500	t83099	1
w3635	t73903	0
w5286	t45856	0
w6493	t60265	0
w2068	t78011	1
w575	t93724	1
w235	t37742	0
w192	t76379	1
w3447	t56907	1
w3505	t5951	1
w5953	t48040	0
w4074	t3879	1
w2676	t44357	0
w6245	t76800	0
w5763	t51267	0
w4508	t13406	0
w2960	t25381	1
w661	t63000	1
w3895	t37393	0
w477	t59193	1
w1905	t68318	1
w309	t25513	0
w4843	t67967	1
w6254	t13579	1
w5481	t61370	0
w7040	t94201	0
w1233	t29913	0
w3064	t21274	1
w6287	t37182	0
w5605	t70157	1
w6551	t41664	1
w5280	t9759	1
w224	t41633	1
w1557	t32800	1
w5635	t16120	1
w1048	t21460	1
w1131	t53372	1
w2697	t5222	0
w4308	t37469	1
w3638	t67591	1
w4207	t138	1
w5465	t24185	1
w602	t67809	0
w1779	t67781	1
w2939	t8405	1
w1465	t63518	1
w3064	t60009	0
w4460	t56345	0
w5220	t53518	0
w1896	t84394	1
w2208	t88799	0
w5409	t19867	1
w795	t82277	1
w3578	t12586	1
w4824	t9701	0
w5333	t91984	1
w4959	t66126	1
w3948	t35267	1
w3221	t51866	1
w5105	t30573	0
w93	t32052	0
w218	t85881	0
w2282	t55623	0
w1241	t30089	1
w1939	t65307	0
w3515	t62831	0
w4895	t13466	1
w5370	t32654	1
w3946	t32089	1
w219	t31064	1
w3899	t4710	0
w6804	t93962	0
w3597	t18042	0
w2692	t47103	0
w3494	t78378	1
w4425	t96037	0
w54	t81274	1
w1868	t2299	1
w156	t15989	1
w944	t98570	1
w5477	t91496	0
w2469	t9183	0
w4924	t9772	0
w4378	t3914	1
w2574	t78893	0
w4895	t91390	1
w2858	t84411	0
w7095	t67905	1
w2380	t75443	0
w2161	t22286	1
w1158	t50667	1
w1691	t5915	0
w5740	t15690	1
w4885	t6344	1
w112	t62519	0
w3400	t20609	0
w3157	t68537	0
w6970	t52448	0
w3225	t4738	1
w1090	t18421	0
w3667	t95816	1
w5118	t75389	1
w6178	t27565	0
w4717	t46112	1
w86	t39680	0
w2953	t45057	1
w115	t83219	1
w1243	t36854	0
w400	t78942	0
w6523	t59321	1
w3506	t32162	0
w6532	t95978	0
w3706	t40181	1
w3591	t97389	1
w1043	t56716	1
w5139	t80191	1
w6368	t51094	1
w3660	t26305	1
w5354	t21738	0
w501	t53546	0
w771	t48072	0
w4692	t57251	1
w4435	t96805	0
w7122	t92678	1
w2091	t26218	1
w1097	t61431	1
w623	t50090	0
w4076	t33354	1
w3506	t81029	0
w1391	t1636	0
w5037	t10391	1
w6567	t92817	1
w1757	t6461	0
w5979	t72667	1
w2283	t2983	1
w131	t73201	0
w5763	t100	1
w840	t30542	0
w307	t2613	0
w6953	t19120	0
w655	t39658	0
w472	t88853	1
w2807	t52381	1
w4732	t73103	0
w3064	t97744	1
w653	t54980	1
w464	t39230	1
w3982	t9294	1
w709	t73751	1
w1764	t94955	0
w5153	t59800	1
w1135	t63599	0
w3428	t18618	1
w622	t37248	1
w6045	t7690	1
w6566	t46495	1
w1914	t27866	0
w2595	t79714	1
w5156	t29939	1
w4511	t63918	0
w4753	t61195	0
w3913	t89218	0
w3723	t3020	0
w4245	t84266	1
w17	t64996	1
w5984	t86136	1
w5139	t87946	1
w298	t78643	1
w96	t27663	1
w6744	t94773	0
w6074	t84867	0
w6936	t92838	1
w6285	t64224	1
w3678	t14570	1
w58	t39304	0
w3956	t16385	1
w5573	t48037	1
w5465	t75372	1
w3570	t22969	1
w2834	t38829	1
w3990	t54536	1
w2986	t56264	1
w1452	t49536	1
w7011	t28823	1
w5505	t80363	1
w7062	t79089	1
w2071	t3652	0
w5479	t28330	1
w1542	t73158	0
w6568	t85154	1
w1473	t67153	0
w1759	t49564	1
w532	t7489	0
w1533	t78995	0
w198	t10035	0
w3184	t25368	1
w6506	t17085	0
w4903	t86625	1
w6407	t54729	1
w1282	t61817	0
w5050	t63858	1
w4300	t93148	1
w5860	t88108	1
w4017	t78560	0
w6175	t26051	1
w878	t98916	0
w651	t50500	0
w252	t51834	1
w2769	t86681	0
w2922	t26268	1
w5689	t27232	1
w2881	t3016	1
w5050	t98573	1
w2833	t25222	1
w311	t94891	0
w1344	t8158	1
w5465	t44882	1
w5688	t31204	0
w4915	t2239	1
w2055	t87773	0
w1264	t34892	0
w6405	t25654	0
w4319	t45229	0
w2600	t13948	0
w6130	t21411	1
w5229	t31325	1
w5451	t16834	0
w2404	t48234	0
w4483	t98468	1
w3593	t52806	1
w1521	t9753	1
w3411	t49230	0
w5197	t23535	1
w6190	t67390	0
w2528	t34767	1
w4508	t39527	0
w4254	t19973	1
w3641	t38682	1
w6542	t32536	0
w5518	t70193	1
w4448	t86004	1
w3225	t45458	1
w2239	t52717	1
w404	t49050	0
w1480	t42735	0
w4916	t25619	0
w872	t50028	1
w129	t67821	1
w3017	t14082	1
w661	t25557	1
w6037	t60699	1
w1647	t38304	0
w3799	t84240	1
w5078	t38406	0
w4074	t15692	1
w5458	t44371	0
w3500	t53087	1
w5799	t40712	0
w6493	t19252	1
w4670	t45533	1
w3842	t43018	1
w3505	t42403	1
w4923	t34127	0
w2060	t30622	0
w7054	t44522	0
w1226	t549	0
w4212	t10349	1
w956	t83431	0
w3511	t53413	0
w5594	t20467	0
w6692	t8795	1
w4550	t60245	1
w2111	t95113	1
w3445	t604	0
w1090	t24930	0
w3519	t19620	0
w6519	t22705	1
w697	t63486	1
w5726	t60883	1
w1188	t75282	0
w3026	t2069	1
w1007	t14088	0
w6221	t61005	0
w465	t31530	1
w2599	t48792	0
w227	t14646	1
w143	t57342	0
w1087	t67947	0
w5771	t67714	0
w3577	t91077	1
w829	t36934	1
w3781	t1535	0
w398	t19922	1
w3585	t24309	0
w2235	t3204	1
w1752	t87646	1
w5594	t64773	1
w4905	t3503	1
w7053	t51995	1
w4975	t39808	1
w3490	t12295	0
w2431	t69595	1
w476	t40545	1
w3422	t83608	1
w5782	t82679	0
w5314	t86535	1
w1868	t97447	0
w1066	t51340	1
w3833	t55188	1
w6001	t8311	1
w1873	t71083	1
w2334	t28524	0
w3279	t19374	1
w5465	t47567	1
w1024	t22454	1
w2397	t28145	0
w5300	t4532	0
w5421	t90424	0
w3700	t28795	1
w72	t61915	1
w4988	t86643	0
w2764	t70559	1
w1573	t47371	1
w2366	t5813	0
w1942	t28498	0
w2982	t83660	0
w390	t72317	1
w1316	t90109	1
w4668	t44409	1
w3545	t62710	1
w4987	t33514	1
w3390	t60953	1
w3428	t43975	1
w6365	t88270	1
w5575	t12448	0
w1439	t79685	1
w7118	t32237	0
w1125	t2401	0
w5297	t75423	0
w2679	t20304	1
w3961	t3026	1
w4643	t64733	1
w2590	t68161	1
w3296	t1099	1
w3004	t23401	0
w5499	t4294	0
w332	t481	1
w2235	t35784	1
w3505	t76303	1
w4298	t65989	0
w5681	t82941	0
w1948	t21153	1
w6390	t40381	1
w4568	t43287	1
w3914	t39330	1
w953	t17433	1
w2013	t56469	1
w2702	t13532	1
w4917	t52428	1
w6909	t2786	1
w6372	t9792	0
w6474	t8726	1
w3449	t79856	1
w661	t49380	0
w3961	t87005	1
w2348	t70072	1
w5771	t7273	1
w4956	t25355	1
w5395	t93969	1
w4376	t74376	1
w6427	t52322	1
w2060	t54407	1
w5477	t63882	0
w4969	t13047	1
w1133	t7210	1
w4582	t74875	1
w6364	t31704	1
w630	t78642	0
w3991	t74368	1
w1862	t64688	1
w2616	t67445	0
w2930	t92868	1
w5682	t98147	1
w6676	t77172	0
w5822	t77079	0
w6817	t96548	0
w2682	t48254	1
w4183	t95537	0
w3227	t936	1
w564	t9936	1
w1199	t98268	1
w6383	t62855	1
w3799	t21212	0
w1573	t85649	1
w2940	t73681	1
w5011	t16450	1
w5594	t10036	1
w2090	t15958	1
w2182	t74097	1
w6476	t5824	1
w2977	t23381	0
w1243	t43118	0
w5328	t20620	1
w824	t85265	0
w4267	t47134	1
w1916	t87227	1
w5907	t47646	1
w3962	t49661	1
w1209	t93125	1
w1638	t29084	1
w4835	t70124	1
w2315	t1103	0
w5675	t61936	1
w694	t75991	0
w6588	t66413	1
w5054	t16269	1
w5177	t33727	1
w1179	t45064	0
w235	t96137	1
w5815	t34990	0
w3804	t37898	1
w235	t50679	0
w6753	t53360	1
w2381	t75925	1
w1642	t81075	0
w2341	t52479	0
w2501	t78915	0
w501	t68906	0
w4156	t6981	1
w4206	t2409	0
w5349	t24979	1
w5636	t25272	1
w623	t16539	1
w547	t30328	1
w5957	t40071	0
w1771	t44895	1
w4301	t35671	0
w7085	t68795	0
w71	t21514	1
w4262	t12994	0
w4966	t73565	1
w1281	t56408	1
w6383	t83577	0
w5834	t66362	1
w3000	t84739	1
w4919	t35464	0
w5050	t65914	0
w4164	t81989	0
w1333	t13077	0
w5878	t6176	1
w1423	t9083	1
w4358	t18675	1
w45	t48887	1
w6060	t90583	0
w7136	t1790	0
w2285	t17920	1
w74	t89333	0
w998	t67438	0
w1482	t70750	1
w4319	t76044	1
w630	t40940	1
w1767	t9672	0
w120	t30977	0
w2045	t91157	1
w3335	t16583	1
w2796	t25553	1
w5030	t91521	0
w1877	t38091	1
w1868	t98785	1
w6016	t70078	0
w6710	t65110	0
w2728	t18150	0
w540	t81894	0
w7	t75777	1
w5803	t69672	0
w1521	t46568	0
w6210	t98930	1
w6714	t31343	1
w2465	t33739	0
w3170	t88838	0
w5826	t4643	0
w711	t8461	0
w989	t81410	0
w1090	t46501	1
w1617	t89431	1
w161	t9093	1
w3386	t46444	1
w2232	t7671	0
w1583	t9010	0
w5701	t83533	1
w2858	t38468	1
w5404	t3804	1
w6556	t89154	1
w7105	t77805	0
w4470	t39787	0
w108	t25414	1
w2481	t67806	0
w6323	t99080	1
w2200	t70357	0
w2770	t83877	0
w5000	t50451	0
w4771	t83656	0
w4874	t70226	1
w2864	t84361	1
w4109	t69713	1
w771	t23638	0
w1436	t90853	1
w486	t56052	0
w3690	t19292	0
w3443	t33967	0
w2848	t39425	0
w824	t31201	1
w6149	t74947	1
w206	t27331	1
w3400	t1343	0
w7087	t26058	0
w1907	t77940	1
w389	t59317	0
w2574	t89681	0
w1044	t46907	0
w3505	t86113	1
w5644	t73882	0
w4773	t66097	1
w1253	t94085	0
w3522	t91072	1
w6753	t91327	0
w639	t90515	1
w4399	t16017	1
w1927	t68922	1
w6678	t10030	1
w343	t71476	0
w5822	t85166	0
w6458	t82796	1
w5422	t98435	1
w3346	t83063	1
w6032	t31835	1
w207	t38419	1
w2418	t27003	0
w5763	t5435	0
w5511	t49216	1
w5928	t41688	0
w6391	t38396	0
w379	t48042	0
w5898	t1261	1
w6366	t65541	1
w3681	t22292	1
w1380	t22100	0
w1477	t37379	1
w5711	t53156	0
w6141	t87106	1
w2974	t89369	1
w5577	t14888	1
w1774	t9808	1
w3453	t35456	0
w385	t52054	1
w1445	t71834	0
w5822	t19643	0
w1367	t53633	1
w325	t60371	1
w2396	t82153	1
w5595	t98587	1
w269	t54462	0
w5536	t42264	1
w3823	t11204	1
w296	t77648	0
w5522	t88510	0
w2140	t78841	0
w506	t78156	1
w2158	t25962	0
w499	t73478	0
w5030	t12637	1
w4762	t65659	0
w660	t68224	0
w2792	t96022	1
w2974	t15217	1
w2162	t80796	0
w5952	t31373	0
w3949	t54383	1
w1604	t43292	0
w6142	t91263	1
w3778	t51992	0
w2273	t89596	0
w112	t55230	1
w6796	t3887	1
w327	t61593	0
w3013	t362	1
w3861	t33478	1
w2926	t34598	0
w4397	t49477	1
w6678	t18785	1
w4696	t89099	1
w1090	t503	1
w2651	t13604	0
w6912	t73443	0
w712	t45866	1
w2087	t73718	1
w4140	t66137	1
w6044	t86169	1
w5906	t33375	1
w5099	t78043	0
w5534	t21066	0
w6042	t2712	1
w6668	t54033	0
w6705	t39046	1
w6893	t1361	0
w3847	t61791	0
w596	t56025	0
w4214	t92524	0
w2384	t11471	0
w2191	t71713	1
w2999	t6220	1
w3823	t96536	1
w3683	t31205	0
w4542	t41956	1
w4144	t45128	1
w204	t74860	0
w2158	t86597	1
w2697	t65973	0
w2385	t66904	1
w1568	t15811	1
w5803	t50498	1
w1132	t70934	0
w6383	t7270	0
w6054	t28543	1
w2332	t22762	1
w2473	t86537	1
w6894	t50881	1
w4382	t37131	1
w1993	t13976	0
w4453	t42165	1
w5136	t44730	1
w6725	t72482	1
w4548	t70280	0
w6917	t42210	0
w5132	t83978	0
w1180	t31851	0
w4486	t85059	1
w4076	t82559	1
w2143	t5840	1
w3187	t5288	0
w3413	t71367	1
w715	t40175	1
w2836	t41319	0
w2325	t66749	1
w5225	t68682	1
w1209	t89927	0
w4326	t35355	1
w7040	t44475	0
w5356	t56946	1
w2343	t21890	0
w4178	t5365	1
w778	t93640	1
w5040	t68785	1
w1890	t29137	0
w5091	t85348	1
w4601	t37955	1
w4647	t32900	1
w337	t38075	0
w6059	t10278	1
w6415	t82788	0
w5786	t87474	0
w4919	t47645	1
w868	t54517	0
w5803	t4686	0
w1246	t53117	1
w1372	t12554	1
w1995	t249	0
w3171	t68986	1
w6523	t18953	0
w6431	t5399	0
w4601	t44690	1
w4996	t35263	1
w5262	t14670	1
w1150	t27390	1
w1335	t38139	1
w4660	t45219	1
w2331	t28143	0
w4483	t83106	0
w7040	t50515	1
w3777	t51239	1
w443	t42312	0
w6595	t9249	1
w1771	t98240	1
w2981	t7972	1
w4006	t87942	1
w1384	t59512	1
w1385	t8502	1
w2785	t60514	1
w2596	t30167	0
w6575	t5966	0
w3396	t68426	1
w5311	t75968	1
w222	t71430	0
w5594	t54119	0
w619	t1565	1
w5629	t96886	0
w1902	t23969	0
w6051	t7057	0
w4600	t29888	0
w2334	t49015	1
w5398	t22531	0
w756	t78831	0
w959	t13413	0
w4670	t58646	1
w3032	t2493	1
w4134	t74886	1
w4852	t28396	0
w1192	t44744	0
w5776	t80254	1
w1443	t49015	1
w4269	t62667	0
w1439	t62106	1
w2089	t39912	0
w1096	t30561	0
w3102	t3796	1
w5153	t95431	1
w6341	t72569	0
w399	t29659	1
w661	t18303	0
w1658	t78819	1
w6954	t11742	0
w2849	t78513	1
w3286	t98322	1
w739	t53846	0
w2585	t16994	1
w6877	t94916	1
w1212	t9227	1
w5355	t60319	0
w5259	t51919	0
w4121	t50432	1
w420	t8808	1
w2966	t13001	0
w3852	t40070	0
w108	t25807	1
w1035	t35027	1
w2052	t23862	1
w141	t36555	0
w3505	t44811	0
w334	t73152	0
w5255	t74460	1
w1286	t36027	0
w5578	t60572	1
w4511	t34079	0
w4100	t46445	0
w6669	t938	1
w5530	t89610	1
w6567	t14737	0
w1779	t57226	0
w1841	t51433	1
w3520	t54663	1
w4114	t4323	0
w2151	t28652	1
w7071	t24718	0
w2089	t28837	0
w6691	t96193	0
w1553	t42927	0
w636	t97747	1
w1123	t52345	0
w6930	t44997	0
w2939	t21130	1
w6554	t76728	0
w2812	t74453	1
w1638	t97555	1
w6615	t12279	0
w1085	t48657	0
w120	t83760	0
w6711	t57404	1
w4483	t78031	0
w3109	t90090	1
w2716	t7962	1
w4074	t59654	1
w4329	t20680	1
w6595	t16569	0
w559	t80186	0
w3619	t29439	1
w3697	t90380	0
w6935	t7649	0
w5340	t52346	1
w3964	t66793	1
w132	t77003	0
w4264	t52692	1
w4252	t45611	0
w1094	t14644	1
w1234	t17761	1
w4797	t4253	0
w4241	t15634	1
w5524	t79630	1
w3039	t3799	1
w4130	t84001	1
w3105	t84175	0
w2982	t34556	0
w4776	t63601	0
w4070	t23276	0
w1139	t19613	1
w3733	t62412	0
w661	t1933	1
w3206	t90896	1
w7009	t67570	1
w5983	t15602	1
w343	t54308	0
w3309	t84698	0
w3337	t71402	1
w840	t97333	0
w4250	t78552	0
w4206	t59106	1
w968	t92585	0
w2771	t41856	1
w5910	t85830	1
w4287	t98946	0
w5404	t82727	1
w5531	t90460	0
w542	t53657	1
w6259	t23264	1
w6160	t54172	1
w558	t84377	0
w607	t9404	1
w359	t30532	1
w2138	t6805	1
w2663	t75895	1
w5011	t61793	1
w1540	t74619	1
w4296	t71184	1
w2689	t76917	1
w1938	t12312	0
w2473	t46355	1
w4626	t79445	1
w3259	t53514	0
w2689	t39726	1
w2094	t29032	1
w5855	t57120	0
w828	t6306	0
w3017	t41559	0
w1431	t25803	0
w1769	t90052	1
w4704	t67341	0
w3916	t34686	0
w1651	t39041	1
w3205	t81625	1
w3916	t63563	1
w5876	t25683	1
w6735	t67470	0
w2182	t70532	0
w5647	t86149	0
w4614	t69042	1
w929	t79972	1
w3711	t65758	1
w1446	t51132	1
w334	t91926	0
w4919	t54022	1
w2926	t8295	0
w3326	t66848	1
w2757	t61057	0
w2221	t63765	1
w3029	t37628	0
w1834	t46408	0
w2687	t68878	1
w5126	t94795	1
w4110	t25561	1
w4005	t72329	1
w2087	t65565	1
w1196	t26213	0
w3778	t84114	1
w2396	t2317	0
w5928	t40176	1
w4575	t97855	0
w2161	t57605	1
w5552	t50752	1
w482	t24709	1
w4853	t42302	1
w3529	t79475	1
w1074	t63783	1
w3755	t13	1
w1837	t85513	1
w4033	t48143	1
w5874	t55400	1
w3607	t2853	1
w6774	t98745	1
w1392	t65673	0
w5624	t85970	1
w2748	t56054	1
w2995	t23800	1
w6565	t77875	0
w5720	t40745	1
w4494	t48147	0
w2465	t19142	0
w1034	t27132	0
w1907	t74983	0
w3625	t44355	1
w3344	t40830	0
w2964	t29023	0
w6377	t97597	1
w3538	t51762	1
w4022	t75988	1
w5481	t33877	1
w1025	t29721	1
w3530	t39014	1
w2366	t28032	0
w6544	t17162	0
w670	t88442	0
w4044	t87539	0
w5373	t92795	1
w6408	t63727	0
w3474	t52559	0
w6229	t73404	1
w2634	t5173	1
w3431	t20307	0
w2660	t93139	1
w2182	t5123	1
w4780	t57207	0
w5785	t71853	1
w4427	t73753	0
w4814	t84452	0
w1621	t81466	0
w575	t66108	0
w2055	t51154	0
w4543	t70190	1
w1267	t66171	0
w2926	t113	1
w5886	t86268	1
w3782	t14915	1
w2119	t55963	0
w4924	t60673	1
w2444	t3996	1
w437	t19960	1
w5786	t32734	1
w2684	t88941	1
w4447	t28936	0
w2493	t83176	0
w5264	t91885	1
w1417	t79471	1
w3688	t61555	1
w6383	t13892	1
w6477	t42292	1
w404	t73329	0
w3472	t30509	0
w3286	t77260	1
w563	t75723	0
w501	t78950	0
w1229	t64596	1
w3806	t34184	0
w1122	t39835	1
w7046	t69306	1
w1762	t68919	0
w4373	t79179	0
w897	t40970	1
w6525	t93145	0
w7048	t28612	1
w2072	t31223	0
w6935	t43473	1
w6417	t26133	0
w852	t34376	0
w3735	t34586	1
w1795	t2331	1
w4497	t1799	0
w1194	t42053	0
w4732	t43606	0
w5511	t43768	0
w5577	t10935	0
w4702	t22663	0
w2045	t28073	1
w101	t87360	1
w4402	t62780	1
w358	t88948	0
w6680	t23403	1
w6955	t76160	1
w4498	t73979	0
w3926	t40251	0
w2980	t59427	1
w6146	t33017	0
w108	t1859	0
w4053	t25876	1
w2794	t66923	1
w3139	t47486	0
w5227	t18322	1
w714	t65421	1
w2976	t88092	0
w4790	t78016	1
w4453	t28137	1
w5050	t74783	1
w4708	t5633	1
w3260	t36768	0
w3572	t57257	1
w2071	t94059	1
w3046	t7383	0
w4712	t20184	0
w5460	t98345	1
w5516	t890	0
w6983	t85990	1
w3916	t81486	0
w235	t14842	0
w3329	t84313	0
w1590	t30640	0
w1242	t38147	1
w2040	t82039	0
w6913	t82426	1
w2164	t79801	1
w394	t1204	1
w3391	t89797	1
w6530	t60163	1
w2377	t49789	0
w2824	t66578	1
w4795	t6219	1
w3580	t84244	0
w2994	t88759	1
w2203	t45832	1
w4180	t13579	1
w4937	t65208	0
w7045	t34869	1
w1328	t61948	1
w6362	t64837	1
w1291	t51598	1
w5109	t96234	1
w6553	t43963	1
w675	t74820	0
w6451	t91689	1
w5786	t97111	1
w5761	t72719	1
w3017	t86702	0
w6316	t37800	1
w6729	t81873	1
w5909	t9338	1
w4029	t51435	0
w4508	t66621	1
w4597	t56641	1
w1377	t67399	0
w6613	t94364	0
w2422	t29311	0
w6488	t12851	1
w2215	t67622	0
w3386	t74552	0
w562	t86994	1
w4825	t7862	1
w1983	t28073	1
w2344	t61487	1
w5845	t56635	1
w2778	t78172	1
w4646	t96204	0
w3308	t78920	1
w1422	t91566	0
w808	t57145	1
w4216	t26960	0
w6834	t23680	1
w5337	t68820	0
w6322	t664	0
w2529	t62399	1
w1509	t81992	0
w1243	t25008	0
w1816	t44184	0
w6451	t56309	1
w62	t66708	1
w1424	t68111	1
w7117	t67955	1
w1638	t80718	0
w1243	t10384	0
w4494	t43293	1
w46	t86577	1
w6523	t97947	0
w5469	t44338	1
w5786	t34724	0
w3157	t44573	0
w4947	t83565	1
w6811	t85089	1
w4407	t50389	1
w6239	t14235	0
w5383	t32556	1
w5094	t66740	0
w4267	t78644	1
w1739	t6423	0
w2094	t12517	1
w6349	t54548	1
w547	t91311	1
w229	t472	0
w2315	t13209	1
w2463	t6594	1
w359	t71902	1
w4190	t63876	1
w5099	t98297	0
w661	t84534	1
w6282	t74382	1
w4458	t89219	1
w4072	t26853	1
w4931	t25165	0
w1982	t92844	1
w1842	t64893	1
w3523	t25267	1
w3972	t95011	1
w4319	t57799	1
w2721	t40702	0
w547	t26332	1
w1812	t43479	1
w4075	t49214	1
w4685	t38887	0
w6390	t72724	1
w2395	t71768	0
w1210	t33938	0
w3545	t61673	1
w6676	t30522	0
w1986	t29359	1
w7061	t73362	0
w5475	t76082	1
w5622	t47822	0
w4021	t67734	1
w4664	t79396	1
w5930	t10691	1
w7086	t90914	1
w5910	t28673	1
w4783	t96520	1
w6338	t46856	0
w1014	t92554	0
w5492	t848	1
w3719	t33934	0
w6339	t72514	1
w693	t81723	1
w3370	t37766	1
w3893	t38611	1
w4009	t84571	0
w4649	t24220	1
w4837	t70785	0
w6090	t23494	1
w6515	t35042	1
w2211	t55619	1
w2824	t73991	1
w2719	t54041	0
w3667	t71926	0
w4792	t94529	1
w1853	t22461	0
w6858	t10379	1
w840	t25312	1
w5852	t49014	1
w2052	t97258	1
w406	t51481	0
w4378	t89615	1
w4835	t7102	0
w3645	t23707	1
w2981	t87036	1
w62	t56235	1
w5041	t10163	1
